"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"EXPGDP_TOT","GERD as a percentage of GDP","IRL","Ireland","2006","2006",1.19887,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRL","Ireland","2007","2007",1.23408,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRL","Ireland","2008","2008",1.39126,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRL","Ireland","2009","2009",1.61371,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRL","Ireland","2010","2010",1.59477,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRL","Ireland","2011","2011",1.55262,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRL","Ireland","2012","2012",1.55675,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRL","Ireland","2013","2013",1.56758,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRL","Ireland","2014","2014",1.52098,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRL","Ireland","2015","2015",1.18212,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRL","Ireland","2016","2016",1.17507,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRL","Ireland","2017","2017",1.25187,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRL","Ireland","2018","2018",1.1672,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRL","Ireland","2019","2019",1.22527,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRL","Ireland","2020","2020",1.23252,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRL","Ireland","2021","2021",1.13093,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","1996","1996",0.9459,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","1997","1997",0.98769,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","1998","1998",1.00487,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","1999","1999",0.98065,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","2000","2000",1.00364,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","2001","2001",1.0407,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","2002","2002",1.08124,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","2003","2003",1.05894,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","2004","2004",1.05025,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","2005","2005",1.04435,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","2006","2006",1.08401,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","2007","2007",1.12899,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","2008","2008",1.15972,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","2009","2009",1.21787,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","2010","2010",1.21797,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","2011","2011",1.20155,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","2012","2012",1.26219,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","2013","2013",1.30107,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","2014","2014",1.3384,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","2015","2015",1.3385,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","2016","2016",1.36642,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","2017","2017",1.37013,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","2018","2018",1.42443,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","2019","2019",1.46159,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","2020","2020",1.5068,,
"EXPGDP_TOT","GERD as a percentage of GDP","ITA","Italy","2021","2021",1.45392,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","1996","1996",2.64303,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","1997","1997",2.72177,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","1998","1998",2.82745,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","1999","1999",2.84672,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","2000","2000",2.85841,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","2001","2001",2.92348,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","2002","2002",2.96514,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","2003","2003",2.9932,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","2004","2004",2.98125,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","2005","2005",3.13092,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","2006","2006",3.22766,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","2007","2007",3.29257,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","2008","2008",3.29224,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","2009","2009",3.1959,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","2010","2010",3.10495,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","2011","2011",3.20537,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","2012","2012",3.17371,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","2013","2013",3.27896,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","2014","2014",3.36788,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","2015","2015",3.24071,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","2016","2016",3.10666,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","2017","2017",3.16636,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","2018","2018",3.2192,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","2019","2019",3.21824,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","2020","2020",3.26897,,
"EXPGDP_TOT","GERD as a percentage of GDP","JPN","Japan","2021","2021",3.29581,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","1996","1996",2.21616,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","1997","1997",2.2483,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","1998","1998",2.11026,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","1999","1999",2.01567,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","2000","2000",2.12519,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","2001","2001",2.27865,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","2002","2002",2.20774,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","2003","2003",2.27722,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","2004","2004",2.44214,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","2005","2005",2.5229,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","2006","2006",2.71934,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","2007","2007",2.87258,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","2008","2008",2.98887,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","2009","2009",3.14669,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","2010","2010",3.31578,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","2011","2011",3.59199,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","2012","2012",3.8504,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","2013","2013",3.95124,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","2014","2014",4.07786,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","2015","2015",3.9782,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","2016","2016",3.98704,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","2017","2017",4.29206,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","2018","2018",4.51633,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","2019","2019",4.62703,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","2020","2020",4.79571,,
"EXPGDP_TOT","GERD as a percentage of GDP","KOR","Republic of Korea","2021","2021",4.93012,,
"EXPGDP_TOT","GERD as a percentage of GDP","LUX","Luxembourg","2000","2000",1.58314,,
"EXPGDP_TOT","GERD as a percentage of GDP","LUX","Luxembourg","2003","2003",1.6235,,
"EXPGDP_TOT","GERD as a percentage of GDP","LUX","Luxembourg","2004","2004",1.58819,,
"EXPGDP_TOT","GERD as a percentage of GDP","LUX","Luxembourg","2005","2005",1.55873,,
"EXPGDP_TOT","GERD as a percentage of GDP","LUX","Luxembourg","2006","2006",1.64886,,
"EXPGDP_TOT","GERD as a percentage of GDP","LUX","Luxembourg","2007","2007",1.57165,,
"EXPGDP_TOT","GERD as a percentage of GDP","LUX","Luxembourg","2008","2008",1.54663,,
"EXPGDP_TOT","GERD as a percentage of GDP","LUX","Luxembourg","2009","2009",1.58839,,
"EXPGDP_TOT","GERD as a percentage of GDP","LUX","Luxembourg","2010","2010",1.42373,,
"EXPGDP_TOT","GERD as a percentage of GDP","LUX","Luxembourg","2011","2011",1.42453,,
"EXPGDP_TOT","GERD as a percentage of GDP","LUX","Luxembourg","2012","2012",1.20664,,
"EXPGDP_TOT","GERD as a percentage of GDP","LUX","Luxembourg","2013","2013",1.23381,,
"EXPGDP_TOT","GERD as a percentage of GDP","LUX","Luxembourg","2014","2014",1.217,,
"EXPGDP_TOT","GERD as a percentage of GDP","LUX","Luxembourg","2015","2015",1.25226,,
"EXPGDP_TOT","GERD as a percentage of GDP","LUX","Luxembourg","2016","2016",1.2669,,
"EXPGDP_TOT","GERD as a percentage of GDP","LUX","Luxembourg","2017","2017",1.23898,,
"EXPGDP_TOT","GERD as a percentage of GDP","LUX","Luxembourg","2018","2018",1.1718,,
"EXPGDP_TOT","GERD as a percentage of GDP","LUX","Luxembourg","2019","2019",1.18287,,
"EXPGDP_TOT","GERD as a percentage of GDP","LUX","Luxembourg","2020","2020",1.0915,,
"EXPGDP_TOT","GERD as a percentage of GDP","LUX","Luxembourg","2021","2021",1.04215,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","1996","1996",0.25067,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","1997","1997",0.2762,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","1998","1998",0.30196,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","1999","1999",0.3441,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","2000","2000",0.30613,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","2001","2001",0.32418,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","2002","2002",0.3543,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","2003","2003",0.39314,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","2004","2004",0.38816,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","2005","2005",0.39844,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","2006","2006",0.36922,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","2007","2007",0.39833,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","2008","2008",0.44387,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","2009","2009",0.47954,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","2010","2010",0.49485,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","2011","2011",0.47129,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","2012","2012",0.42096,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","2013","2013",0.42503,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","2014","2014",0.4353,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","2015","2015",0.42943,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","2016","2016",0.38778,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","2017","2017",0.32832,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","2018","2018",0.30711,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","2019","2019",0.28394,,
"EXPGDP_TOT","GERD as a percentage of GDP","MEX","Mexico","2020","2020",0.29638,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","1996","1996",1.84093,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","1997","1997",1.84477,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","1998","1998",1.74206,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","1999","1999",1.82282,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","2000","2000",1.7898,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","2001","2001",1.79609,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","2002","2002",1.74543,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","2003","2003",1.7839,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","2004","2004",1.78901,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","2005","2005",1.77388,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","2006","2006",1.74067,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","2007","2007",1.6703,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","2008","2008",1.62269,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","2009","2009",1.6657,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","2010","2010",1.70404,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","2011","2011",1.88131,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","2012","2012",1.91627,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","2013","2013",2.15606,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","2014","2014",2.1733,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","2015","2015",2.14606,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","2016","2016",2.15081,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","2017","2017",2.17857,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","2018","2018",2.1388,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","2019","2019",2.18435,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","2020","2020",2.32182,,
"EXPGDP_TOT","GERD as a percentage of GDP","NLD","Netherlands","2021","2021",2.30886,,
"EXPGDP_TOT","GERD as a percentage of GDP","NZL","New Zealand","1997","1997",1.05649,,
"EXPGDP_TOT","GERD as a percentage of GDP","NZL","New Zealand","1999","1999",0.96387,,
"EXPGDP_TOT","GERD as a percentage of GDP","NZL","New Zealand","2001","2001",1.10029,,
"EXPGDP_TOT","GERD as a percentage of GDP","NZL","New Zealand","2003","2003",1.14891,,
"EXPGDP_TOT","GERD as a percentage of GDP","NZL","New Zealand","2005","2005",1.12043,,
"EXPGDP_TOT","GERD as a percentage of GDP","NZL","New Zealand","2007","2007",1.15764,,
"EXPGDP_TOT","GERD as a percentage of GDP","NZL","New Zealand","2009","2009",1.25214,,
"EXPGDP_TOT","GERD as a percentage of GDP","NZL","New Zealand","2011","2011",1.23225,,
"EXPGDP_TOT","GERD as a percentage of GDP","NZL","New Zealand","2013","2013",1.15339,,
"EXPGDP_TOT","GERD as a percentage of GDP","NZL","New Zealand","2015","2015",1.22817,,
"EXPGDP_TOT","GERD as a percentage of GDP","NZL","New Zealand","2017","2017",1.34912,,
"EXPGDP_TOT","GERD as a percentage of GDP","NZL","New Zealand","2019","2019",1.40641,,
"EXPGDP_TOT","GERD as a percentage of GDP","NZL","New Zealand","2021","2021",1.45475,,
"EXPGDP_TOT","GERD as a percentage of GDP","NOR","Norway","1997","1997",1.5935,,
"EXPGDP_TOT","GERD as a percentage of GDP","NOR","Norway","1999","1999",1.60437,,
"EXPGDP_TOT","GERD as a percentage of GDP","NOR","Norway","2001","2001",1.5602,,
"EXPGDP_TOT","GERD as a percentage of GDP","NOR","Norway","2002","2002",1.62645,,
"EXPGDP_TOT","GERD as a percentage of GDP","NOR","Norway","2003","2003",1.67572,,
"EXPGDP_TOT","GERD as a percentage of GDP","NOR","Norway","2004","2004",1.53975,,
"EXPGDP_TOT","GERD as a percentage of GDP","NOR","Norway","2005","2005",1.47715,,
"EXPGDP_TOT","GERD as a percentage of GDP","NOR","Norway","2006","2006",1.44972,,
"EXPGDP_TOT","GERD as a percentage of GDP","NOR","Norway","2007","2007",1.55794,,
"EXPGDP_TOT","GERD as a percentage of GDP","NOR","Norway","2008","2008",1.54556,,
"EXPGDP_TOT","GERD as a percentage of GDP","NOR","Norway","2009","2009",1.71678,,
"EXPGDP_TOT","GERD as a percentage of GDP","NOR","Norway","2010","2010",1.6412,,
"EXPGDP_TOT","GERD as a percentage of GDP","NOR","Norway","2011","2011",1.61714,,
"EXPGDP_TOT","GERD as a percentage of GDP","NOR","Norway","2012","2012",1.61053,,
"EXPGDP_TOT","GERD as a percentage of GDP","NOR","Norway","2013","2013",1.64216,,
"EXPGDP_TOT","GERD as a percentage of GDP","NOR","Norway","2014","2014",1.70369,,
"EXPGDP_TOT","GERD as a percentage of GDP","NOR","Norway","2015","2015",1.9235,,
"EXPGDP_TOT","GERD as a percentage of GDP","NOR","Norway","2016","2016",2.03287,,
"EXPGDP_TOT","GERD as a percentage of GDP","NOR","Norway","2017","2017",2.08167,,
"EXPGDP_TOT","GERD as a percentage of GDP","NOR","Norway","2018","2018",2.03482,,
"EXPGDP_TOT","GERD as a percentage of GDP","NOR","Norway","2019","2019",2.136,,
"EXPGDP_TOT","GERD as a percentage of GDP","NOR","Norway","2020","2020",2.24436,,
"EXPGDP_TOT","GERD as a percentage of GDP","NOR","Norway","2021","2021",1.93798,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","1996","1996",0.63937,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","1997","1997",0.64315,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","1998","1998",0.65971,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","1999","1999",0.68055,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","2000","2000",0.64078,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","2001","2001",0.62159,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","2002","2002",0.55675,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","2003","2003",0.53806,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","2004","2004",0.5525,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","2005","2005",0.56278,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","2006","2006",0.55102,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","2007","2007",0.56193,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","2008","2008",0.59944,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","2009","2009",0.66106,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","2010","2010",0.72619,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","2011","2011",0.75221,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","2012","2012",0.88997,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","2013","2013",0.88483,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","2014","2014",0.95076,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","2015","2015",1.00423,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","2016","2016",0.96821,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","2017","2017",1.03785,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","2018","2018",1.2061,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","2019","2019",1.32335,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","2020","2020",1.38608,,
"EXPGDP_TOT","GERD as a percentage of GDP","POL","Poland","2021","2021",1.43585,,
"EXPGDP_TOT","GERD as a percentage of GDP","PRT","Portugal","1996","1996",0.5495,,
"EXPGDP_TOT","GERD as a percentage of GDP","PRT","Portugal","1997","1997",0.56374,,
"EXPGDP_TOT","GERD as a percentage of GDP","PRT","Portugal","1998","1998",0.62486,,
"EXPGDP_TOT","GERD as a percentage of GDP","PRT","Portugal","1999","1999",0.68121,,
"EXPGDP_TOT","GERD as a percentage of GDP","PRT","Portugal","2000","2000",0.72156,,
